-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,153,153,-1,-1,-1,-1,-1,-1,-1,153,153,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,153,153,-1,-1,-1,-1,-1,-1,-1,153,153,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,153,153,-1,-1,-1,-1,-1,-1,-1,153,153,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,153,153,-1,-1,-1,-1,-1,-1,-1,153,153,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,153,153,153,153,153,-1,-1,153,153,153,153,153,153,-1,-1,153,153,153
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,161,161,161,161,139,-1,-1,161,161,161,161,161,138,-1,-1,161,161,161
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,-1,-1,-1,161,161,161,161,161,-1,-1,161,161,161,161,161,161,-1,-1,161,161,161
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,-1,-1,-1,169,169,169,169,169,-1,-1,169,169,169,169,169,169,-1,-1,169,169,169
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,145,145,-1,-1,-1,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,92,-1,-1,145,145,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,200,201,201,201,201,202,-1,-1,205,206,-1,-1,-1,92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200,201,201,201,201,202,-1,-1,205,206,-1
-1,-1,-1,-1,-1,208,209,209,209,209,210,-1,-1,213,214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,92,-1,-1,-1,-1,208,209,209,209,209,210,-1,-1,213,214,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,92,-1,-1,137,137,137,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,137,137,137,-1,-1,-1,-1,-1,92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,220,220,220,220,-1,-1,-1,-1,-1,-1,-1,-1,92,-1,-1,-1,-1,-1,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,-1,-1,-1,-1,-1,-1,-1,-1,92,-1,-1,-1,-1,-1,220,220,220,220,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,237,235,230,230,230,230,92,-1,-1,-1,-1,-1,-1,-1,92,-1,-1,-1,-1,-1,92,365,366,367,144,144,365,366,367,-1,-1,-1,-1,-1,365,366,367,144,144,365,366,367,-1,-1,-1,-1,92,-1,-1,-1,-1,92,-1,-1,-1,237,235,230,230,230,230,92,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,238,238,238,238,-1,-1,-1,-1,-1,-1,-1,-1,92,-1,-1,-1,-1,-1,92,373,350,375,144,144,373,374,351,92,-1,-1,-1,-1,349,374,375,144,144,373,374,375,92,-1,-1,-1,92,-1,-1,-1,-1,92,-1,-1,-1,-1,-1,238,238,238,238,-1,-1,-1,-1,-1,-1
238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,-1,-1,92,-1,-1,-1,-1,-1,92,381,382,359,144,144,358,382,383,92,-1,-1,-1,-1,381,382,383,144,144,381,382,383,-1,-1,-1,-1,92,-1,-1,-1,-1,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,92,-1,-1,-1,-1,-1,92,-1,-1,-1,144,144,92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,144,152,92,-1,-1,-1,-1,-1,-1,92,-1,-1,-1,-1,92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,278,-1,-1,278,-1,-1,278,-1,-1,278,-1,-1,-1,-1,-1,92,-1,-1,-1,-1,-1,92,-1,-1,-1,160,160,92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,160,160,92,-1,-1,-1,-1,-1,-1,92,-1,-1,-1,-1,92,-1,-1,278,-1,-1,278,-1,-1,278,-1,-1,278,-1,-1,-1
-1,-1,-1,286,-1,252,286,-1,-1,286,-1,-1,286,252,-1,-1,-1,-1,92,-1,-1,-1,-1,-1,92,-1,-1,-1,168,168,92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,168,168,92,-1,-1,-1,-1,-1,-1,92,-1,-1,-1,-1,92,-1,-1,286,-1,252,286,-1,-1,286,-1,-1,286,252,-1,-1
-1,-1,-1,-1,-1,-1,278,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,92,-1,-1,-1,-1,-1,238,238,238,-1,-1,-1,-1,238,238,238,238,238,238,238,238,238,-1,-1,-1,-1,238,238,238,-1,-1,-1,92,-1,-1,-1,-1,92,-1,-1,-1,-1,-1,278,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,278,-1,-1,286,-1,261,-1,278,-1,-1,-1,-1,-1,-1,-1,92,-1,-1,-1,-1,-1,92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,92,-1,-1,-1,-1,92,-1,-1,278,-1,-1,286,-1,261,-1,278,-1,-1,-1,-1,-1
-1,-1,253,286,-1,-1,-1,-1,-1,253,286,-1,-1,278,-1,-1,-1,-1,92,-1,-1,-1,-1,-1,92,-1,-1,238,238,238,238,-1,-1,-1,-1,-1,-1,-1,-1,-1,238,238,238,238,-1,-1,-1,-1,-1,-1,92,-1,-1,-1,-1,92,-1,253,286,-1,-1,-1,-1,-1,253,286,-1,-1,278,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,286,-1,-1,-1,-1,92,-1,-1,-1,-1,-1,92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,92,-1,-1,-1,-1,92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,286,-1,-1
-1,-1,-1,278,-1,-1,278,-1,278,-1,-1,278,-1,-1,-1,-1,169,169,-1,-1,-1,-1,-1,-1,92,110,109,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,110,110,-1,-1,-1,-1,92,-1,-1,169,169,-1,-1,-1,278,-1,-1,278,-1,278,-1,-1,278,-1,-1,-1,-1
-1,-1,-1,286,-1,-1,286,-1,286,-1,-1,286,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,92,119,111,92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,110,119,92,-1,-1,-1,92,-1,-1,-1,-1,-1,-1,-1,286,-1,-1,286,-1,286,-1,-1,286,-1,-1,-1,-1
-1,-1,-1,253,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,137,137,-1,-1,-1,-1,-1,-1,92,111,119,92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,111,111,92,-1,-1,-1,92,-1,-1,137,137,-1,-1,-1,253,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,260,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,92,-1,-1,-1,-1,-1,92,119,119,92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,119,111,92,-1,-1,-1,92,-1,-1,-1,-1,92,-1,-1,-1,-1,-1,260,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,92,-1,-1,-1,-1,-1,92,118,118,92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,118,118,92,-1,-1,-1,92,-1,-1,-1,-1,92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
